Wahlkreis;Partei;Erststimmen;Zweitstimmen;Jahr
294;4;18639;18408;2009
294;5;;120;2005
294;5;;86;2009
294;6;69304;60909;2005
294;6;56931;48146;2009
294;11;;76;2009
294;13;3846;4248;2005
294;13;7918;8428;2009
294;14;;1542;2005
294;14;;944;2009
294;15;;444;2009
294;16;282;1466;2005
294;17;7781;15948;2005
294;17;17946;23997;2009
294;20;;73;2005
294;20;;74;2009
294;21;;883;2009
294;22;1790;1114;2005
294;22;2006;1250;2009
294;23;;1965;2009
294;24;811;758;2005
294;24;;493;2009
294;26;;2404;2009
294;29;35480;33686;2005
294;29;22530;19969;2009
294;30;;873;2005
294;99;532;599;2005
294;99;1048;;2009
295;1;;385;2009
295;2;;86;2009
295;4;7819;9517;2005
295;4;11802;12571;2009
295;5;;95;2005
295;5;;65;2009
295;6;76504;65601;2005
295;6;62858;49774;2009
295;11;;114;2009
295;13;4099;4468;2005
295;13;8292;8763;2009
295;14;;2290;2005
295;14;;1527;2009
295;15;;297;2009
295;16;3064;1763;2005
295;17;7710;16568;2005
295;17;17220;27454;2009
295;20;;235;2005
295;20;;137;2009
295;21;;956;2009
295;22;2839;1884;2005
295;22;2895;2036;2009
295;23;;572;2009
295;24;;918;2005
295;24;;600;2009
295;26;;2477;2009
295;29;36265;34864;2005
295;29;21695;20001;2009
295;30;;769;2005
295;99;;687;2005
295;99;2431;;2009
296;4;5576;12517;2005
296;4;9696;12685;2009
296;6;47057;41846;2005
296;6;45748;38317;2009
296;13;41428;33021;2005
296;13;31946;34666;2009
296;16;3072;2614;2005
296;16;;1596;2009
296;17;5266;12502;2005
296;17;10597;17651;2009
296;20;223;217;2005
296;20;323;112;2009
296;22;2434;2823;2005
296;22;1967;1737;2009
296;26;;2536;2009
296;27;;752;2009
296;29;53035;51231;2005
296;29;43737;34528;2009
296;30;;1323;2005
296;99;;1323;2005
297;4;4915;9014;2005
297;4;8342;10194;2009
297;6;60495;53774;2005
297;6;58297;50566;2009
297;13;22956;30142;2005
297;13;24244;31057;2009
297;16;3321;2874;2005
297;16;;2013;2009
297;17;5867;12789;2005
297;17;11516;19643;2009
297;20;;183;2005
297;20;;48;2009
297;22;2802;2872;2005
297;22;2025;1874;2009
297;26;;2188;2009
297;27;;861;2009
297;29;67981;55839;2005
297;29;51193;37749;2009
297;30;;995;2005
297;99;;995;2005
298;4;4085;6925;2005
298;4;6058;7507;2009
298;6;55358;50000;2005
298;6;55727;48373;2009
298;13;20838;25286;2005
298;13;22965;26775;2009
298;16;4300;3307;2005
298;16;;2273;2009
298;17;5482;10127;2005
298;17;9486;15094;2009
298;20;;140;2005
298;20;;42;2009
298;22;2498;2502;2005
298;22;1835;1629;2009
298;26;;1853;2009
298;27;;664;2009
298;29;56256;50048;2005
298;29;42910;35506;2009
298;30;;951;2005
298;99;;951;2005
299;4;4400;9033;2005
299;4;6575;9164;2009
299;6;51579;45447;2005
299;6;48092;42033;2009
299;13;24287;28640;2005
299;13;27933;31382;2009
299;16;5246;4207;2005
299;16;4102;3030;2009
299;17;5413;11770;2005
299;17;10508;17039;2009
299;20;;146;2005
299;20;;50;2009
299;22;3186;3262;2005
299;22;2206;2159;2009
299;26;;2043;2009
299;27;;797;2009
299;29;63167;54083;2005
299;29;44500;36681;2009
299;30;;1068;2005
299;99;226;1068;2005
